id,alias,name,image_url,is_closed,url,review_count,categories,rating,coordinates,transactions,price,location,phone,display_phone,distance
hi2ffl1P1uMRZI_nPYs8dw,village-vine-wine-bar-and-bistro-swarthmore,Village Vine Wine Bar & Bistro,https://s3-media3.fl.yelpcdn.com/bphoto/V5V8mJAduX34ulhm03MKuA/o.jpg,False,https://www.yelp.com/biz/village-vine-wine-bar-and-bistro-swarthmore?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,13,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]",5.0,"{'latitude': 39.90194, 'longitude': -75.35006539999999}",[],,"{'address1': '6 Park Ave', 'address2': '', 'address3': None, 'city': 'Swarthmore', 'zip_code': '19081', 'country': 'US', 'state': 'PA', 'display_address': ['6 Park Ave', 'Swarthmore, PA 19081']}",+14844713997,(484) 471-3997,16304.60769174456
YtSqYv1Q_pOltsVPSx54SA,rittenhouse-grill-philadelphia-3,Rittenhouse Grill,https://s3-media1.fl.yelpcdn.com/bphoto/Denxy5i3napzC__mNKW_fw/o.jpg,False,https://www.yelp.com/biz/rittenhouse-grill-philadelphia-3?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,309,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}]",3.5,"{'latitude': 39.94915, 'longitude': -75.16955}","['delivery', 'pickup']",$$$,"{'address1': '1701 Locust St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19103', 'country': 'US', 'state': 'PA', 'display_address': ['1701 Locust St', 'Philadelphia, PA 19103']}",+12157721701,(215) 772-1701,556.0228706399512
FeHhy-6uPJUMyVYPAwYjKA,jet-wine-bar-philadelphia,Jet Wine Bar,https://s3-media4.fl.yelpcdn.com/bphoto/5vN0tzD5ducp-ipQ9UlfTA/o.jpg,False,https://www.yelp.com/biz/jet-wine-bar-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,169,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]",4.0,"{'latitude': 39.94403, 'longitude': -75.16799}",['delivery'],$$,"{'address1': '1525 South St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19146', 'country': 'US', 'state': 'PA', 'display_address': ['1525 South St', 'Philadelphia, PA 19146']}",+12157351116,(215) 735-1116,1118.4492030728968
lHu1ObJBD8IWLJGUpk87QQ,vino-volo-philadelphia,Vino Volo,https://s3-media2.fl.yelpcdn.com/bphoto/KOpmo-7bXZN0hExCUwpGtw/o.jpg,False,https://www.yelp.com/biz/vino-volo-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,108,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}]",3.5,"{'latitude': 39.8780119385307, 'longitude': -75.2394390106201}",[],$$,"{'address1': 'Philadelphia International Airport', 'address2': 'Terminal D/E', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19153', 'country': 'US', 'state': 'PA', 'display_address': ['Philadelphia International Airport', 'Terminal D/E', 'Philadelphia, PA 19153']}",+12153658686,(215) 365-8686,10239.669746647567
pVNQNJe5D5jnygJjWwSnfw,snuff-mill-wilmington,Snuff Mill,https://s3-media4.fl.yelpcdn.com/bphoto/93E5i5XkOZYuntnrCRXbLw/o.jpg,False,https://www.yelp.com/biz/snuff-mill-wilmington?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,31,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]",4.5,"{'latitude': 39.78045834787255, 'longitude': -75.54363843615162}",[],,"{'address1': '1601 Concord Pike', 'address2': '', 'address3': None, 'city': 'Wilmington', 'zip_code': '19803', 'country': 'US', 'state': 'DE', 'display_address': ['1601 Concord Pike', 'Wilmington, DE 19803']}",+13023037676,(302) 303-7676,37172.09182506941
zZKzcm7aiPDHA2KzKZz8UA,roels-creperie-philadelphia,Roel's Creperie,,False,https://www.yelp.com/biz/roels-creperie-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,1,"[{'alias': 'creperies', 'title': 'Creperies'}, {'alias': 'streetvendors', 'title': 'Street Vendors'}]",4.0,"{'latitude': 39.9802102893591, 'longitude': -75.1575297117233}",[],,"{'address1': 'Montgomery Ave And Broad St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19122', 'country': 'US', 'state': 'PA', 'display_address': ['Montgomery Ave And Broad St', 'Philadelphia, PA 19122']}",,,3162.0468561237144
MNOM7tHDWCjQ6sqOq4w_oA,firebirds-wood-fired-grill-moorestown-4,Firebirds Wood Fired Grill,https://s3-media3.fl.yelpcdn.com/bphoto/FT55iMipX919H123y5n2Nw/o.jpg,False,https://www.yelp.com/biz/firebirds-wood-fired-grill-moorestown-4?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,294,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'steak', 'title': 'Steakhouses'}]",3.5,"{'latitude': 39.944283, 'longitude': -74.963393}","['delivery', 'pickup']",$$,"{'address1': '400 Rt 38', 'address2': '', 'address3': None, 'city': 'Moorestown', 'zip_code': '08057', 'country': 'US', 'state': 'NJ', 'display_address': ['400 Rt 38', 'Moorestown, NJ 08057']}",+18563800604,(856) 380-0604,17746.005239975868
ZhYvIknXbB5P4dy6ZO-LoA,the-union-house-burlington,The Union House,https://s3-media4.fl.yelpcdn.com/bphoto/hJ_xKS52uIps87b2T9SQbw/o.jpg,False,https://www.yelp.com/biz/the-union-house-burlington?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,24,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.0798, 'longitude': -74.85813}",['delivery'],,"{'address1': '19 E Union St', 'address2': None, 'address3': '', 'city': 'Burlington', 'zip_code': '08016', 'country': 'US', 'state': 'NJ', 'display_address': ['19 E Union St', 'Burlington, NJ 08016']}",+16095316077,(609) 531-6077,30114.35675163734
ArNDRug3p5zngNHiLivnFA,cibo-bistro-wine-bar-philadelphia,CIBO Bistro Wine Bar,https://s3-media3.fl.yelpcdn.com/bphoto/_7yKMNyF01KNDQ6Gy7kD-w/o.jpg,False,https://www.yelp.com/biz/cibo-bistro-wine-bar-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,135,"[{'alias': 'italian', 'title': 'Italian'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",3.0,"{'latitude': 39.875016, 'longitude': -75.243913}",[],$$,"{'address1': '8000 Essington Ave', 'address2': 'Level 2', 'address3': 'Terminal B', 'city': 'Philadelphia', 'zip_code': '19153', 'country': 'US', 'state': 'PA', 'display_address': ['8000 Essington Ave', 'Level 2', 'Terminal B', 'Philadelphia, PA 19153']}",+12676845003,(267) 684-5003,10731.427037463372
19fHbf0qzihtEtXQZ2ntww,walters-steakhouse-wilmington,Walter's Steakhouse,https://s3-media2.fl.yelpcdn.com/bphoto/Rotj6k2vYmwJ5N-L7HjaAw/o.jpg,False,https://www.yelp.com/biz/walters-steakhouse-wilmington?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,92,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'seafood', 'title': 'Seafood'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 39.75229, 'longitude': -75.57062}",[],$$$,"{'address1': '802 N Union St', 'address2': '', 'address3': '', 'city': 'Wilmington', 'zip_code': '19805', 'country': 'US', 'state': 'DE', 'display_address': ['802 N Union St', 'Wilmington, DE 19805']}",+13026526780,(302) 652-6780,40798.199868128526
G0Fhi9lh1sSZSSPuXpe6Ug,harvest-seasonal-grill-newtown-newtown,Harvest Seasonal Grill - Newtown,https://s3-media2.fl.yelpcdn.com/bphoto/3KoRJSNX8zDrM0PxFuk2tw/o.jpg,False,https://www.yelp.com/biz/harvest-seasonal-grill-newtown-newtown?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,283,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}]",4.0,"{'latitude': 40.2357309, 'longitude': -74.9394701}",['delivery'],$$,"{'address1': '2865 S Eagle Rd', 'address2': None, 'address3': None, 'city': 'Newtown', 'zip_code': '18940', 'country': 'US', 'state': 'PA', 'display_address': ['2865 S Eagle Rd', 'Newtown, PA 18940']}",+12159448469,(215) 944-8469,37033.06599763031
rK4MQ-vybY5KXI73o-0mlw,jakes-and-coopers-wine-bar-and-wine-shop-philadelphia,Jake's & Cooper's Wine Bar & Wine Shop,https://s3-media3.fl.yelpcdn.com/bphoto/tD7zPa3fdhvQ4xGNx3Vp2A/o.jpg,False,https://www.yelp.com/biz/jakes-and-coopers-wine-bar-and-wine-shop-philadelphia?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,319,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapas', 'title': 'Tapas Bars'}]",3.5,"{'latitude': 40.025878, 'longitude': -75.224113}","['delivery', 'pickup']",$$,"{'address1': '4365 Main St', 'address2': '', 'address3': '', 'city': 'Philadelphia', 'zip_code': '19127', 'country': 'US', 'state': 'PA', 'display_address': ['4365 Main St', 'Philadelphia, PA 19127']}",+12154830444,(215) 483-0444,9204.431323143193
8mSY98peCMoPaHcUhfeo9A,seven-star-diner-sewell,Seven Star Diner,https://s3-media2.fl.yelpcdn.com/bphoto/7Fhrkr5P4UJg1oPp2hnrvw/o.jpg,False,https://www.yelp.com/biz/seven-star-diner-sewell?adjust_creative=tLIi0_pnpEJj1yoyuRYOkg&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=tLIi0_pnpEJj1yoyuRYOkg,230,"[{'alias': 'diners', 'title': 'Diners'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]",2.5,"{'latitude': 39.78461, 'longitude': -75.102223}",['delivery'],$$,"{'address1': '1890 Hurfville Rd', 'address2': '', 'address3': '', 'city': 'Sewell', 'zip_code': '08080', 'country': 'US', 'state': 'NJ', 'display_address': ['1890 Hurfville Rd', 'Sewell, NJ 08080']}",,,19712.105054882817
